t,frame_idx,ear,ear_threshold,blink_rate,smile_mm,smile_amplitude_mm,brow_mm,brow_amplitude_mm,asymmetry,asymmetry_std,gaze_dx,gaze_dy,gaze_x_std,gaze_y_std,face_distance_mm,tremor_chin_power_4_6hz,tremor_chin_dominant_hz,tremor_chin_motion_power,tremor_chin_lock_in,tremor_chin_pd_likelihood,tremor_lip_power_4_6hz,tremor_lip_dominant_hz,tremor_lip_motion_power,tremor_lip_lock_in,tremor_lip_pd_likelihood,head_yaw_deg,off_axis
33.999,582,0.4671,0.5406,10.59,96.93,80.97,19.49,19.55,0.0927,0.0201,-0.0058,-0.015,0.0029,0.0028,907.0,0.004394,3.2,0.055708,0.644,1.6,0.00165,2.1,0.024986,0.0,0.0,28.3,1
34.027,583,0.4816,0.5406,10.58,92.97,80.97,21.16,19.55,0.0601,0.0201,-0.0037,-0.0149,0.0029,0.0028,908.0,0.004435,3.2,0.055832,0.656,2.1,0.00166,2.1,0.025051,0.0,0.0,19.8,0
34.119,584,0.4735,0.5406,10.55,89.72,80.97,20.64,19.55,0.0691,0.0202,-0.0046,-0.0157,0.0029,0.0028,908.0,0.004475,3.2,0.05595,0.667,2.6,0.001671,2.1,0.025111,0.0,0.0,22.6,0
34.186,585,0.4564,0.5406,10.53,91.85,80.97,21.4,19.55,0.0729,0.0202,-0.0064,-0.0147,0.0029,0.0028,910.0,0.004514,3.2,0.056062,0.678,3.1,0.001681,2.1,0.025169,0.0,0.0,25.9,1
34.193,586,0.4857,0.5406,10.53,86.4,80.97,20.44,19.55,0.0719,0.0202,-0.0068,-0.0162,0.0029,0.0028,912.0,0.004553,3.2,0.056168,0.689,3.6,0.001691,2.1,0.025222,0.0,0.0,26.6,1
34.232,587,0.4459,0.5406,10.52,92.12,80.97,20.6,19.55,0.0737,0.0202,-0.0058,-0.0146,0.0029,0.0028,912.0,0.004592,3.2,0.056268,0.7,4.1,0.001701,2.1,0.025271,0.0,0.0,25.0,0
34.351,588,0.4698,0.5406,10.48,,80.97,22.47,19.55,0.0589,0.0203,-0.0041,-0.0148,0.0029,0.0029,917.0,0.004629,3.2,0.056361,0.711,4.6,0.001711,3.2,0.025317,0.011,0.0,18.9,0
34.417,589,0.4552,0.5406,10.46,,80.97,22.6,19.55,0.0503,0.0203,-0.004,-0.0159,0.0029,0.0029,919.0,0.004666,3.2,0.056447,0.722,5.1,0.00172,3.2,0.025358,0.022,0.0,16.9,0
34.455,590,0.4581,0.5406,10.45,,80.97,22.48,19.55,0.0383,0.0202,-0.0023,-0.0159,0.0029,0.0029,920.0,0.004702,3.2,0.056527,0.733,5.6,0.001729,3.2,0.025396,0.033,0.0,10.9,0
34.584,591,0.4657,0.5406,10.41,,80.97,22.41,19.55,0.0194,0.0202,-0.0014,-0.0153,0.0029,0.0029,922.0,0.004738,3.2,0.056601,0.744,6.1,0.001738,3.2,0.025429,0.044,0.0,7.3,0
34.61,592,0.4536,0.5406,10.4,,80.97,21.83,19.55,0.0303,0.0202,-0.002,-0.0165,0.0029,0.0029,922.0,0.004772,3.2,0.056668,0.756,6.6,0.001746,3.2,0.025459,0.056,0.0,10.5,0
34.664,593,0.4842,0.5406,10.39,,80.97,21.28,19.55,0.0419,0.0202,-0.0026,-0.0165,0.0028,0.0029,920.0,0.004806,3.2,0.056728,0.767,7.1,0.001754,3.2,0.025484,0.067,0.0,14.5,0
34.731,594,0.4678,0.5406,10.37,,80.97,22.55,19.55,0.0329,0.0202,-0.0021,-0.0163,0.0028,0.0029,922.0,0.004838,3.2,0.056782,0.778,7.6,0.001762,3.2,0.025506,0.078,0.0,10.6,0
34.743,595,0.4877,0.5406,10.36,,80.97,22.73,19.55,0.0422,0.0201,-0.0017,-0.0192,0.0028,0.0029,917.0,0.00487,3.2,0.05683,0.789,8.1,0.001769,3.2,0.025523,0.089,0.0,11.7,0
34.78,596,0.4874,0.5406,10.35,,80.97,22.8,19.55,0.037,0.0201,-0.0017,-0.0192,0.0028,0.0029,922.0,0.0049,3.2,0.05687,0.8,8.6,0.001776,3.2,0.025536,0.1,0.0,10.6,0
34.849,597,0.4747,0.5385,10.33,,80.97,18.96,19.55,0.0672,0.0201,-0.0032,-0.0162,0.0028,0.0029,917.0,0.00493,3.2,0.056905,0.811,9.1,0.001782,3.2,0.025545,0.111,0.0,19.7,0
34.928,598,0.4554,0.509,10.31,98.03,80.97,15.66,19.55,0.1004,0.0201,-0.0062,-0.0159,0.0028,0.0029,908.0,0.004958,3.2,0.056932,0.822,9.6,0.001789,3.2,0.02555,0.122,0.0,30.6,1
35.057,599,0.4828,0.509,10.27,,80.97,15.4,19.55,0.1158,0.0201,-0.0068,-0.0187,0.0028,0.0029,893.0,0.004986,3.2,0.056954,0.833,10.1,0.001794,3.2,0.025551,0.133,0.0,33.2,1
35.121,600,0.4745,0.5089,10.25,88.51,80.97,18.55,19.55,0.109,0.0201,-0.0066,-0.0185,0.0028,0.0029,895.0,0.005012,3.2,0.056969,0.844,10.6,0.0018,3.2,0.025549,0.144,0.0,33.2,1
35.158,601,0.4696,0.5089,10.24,,80.97,16.28,19.55,0.118,0.0201,-0.0075,-0.0165,0.0028,0.0029,895.0,0.005036,3.2,0.056977,0.856,11.1,0.001805,3.2,0.025542,0.156,0.0,36.0,1
35.175,602,0.4616,0.5089,10.23,,80.97,15.47,19.55,0.1196,0.0201,-0.0081,-0.0161,0.0028,0.0029,898.0,0.00506,3.2,0.056979,0.867,11.6,0.001809,3.2,0.025531,0.167,0.0,37.7,1
35.21,603,0.4535,0.5089,10.22,,80.97,15.79,19.55,0.1044,0.0201,-0.0068,-0.0152,0.0028,0.0029,898.0,0.005082,3.2,0.056976,0.878,12.1,0.001813,3.2,0.025516,0.178,0.0,33.6,1
35.368,604,0.4606,0.5089,10.18,68.48,80.97,16.89,19.55,0.088,0.0201,-0.0053,-0.0167,0.0028,0.0029,903.0,0.005103,3.2,0.056966,0.889,12.5,0.001817,3.2,0.025498,0.189,0.0,28.1,1
35.474,605,0.473,0.5089,10.15,,80.97,19.57,19.55,0.0687,0.0201,-0.0035,-0.0165,0.0029,0.0027,912.0,0.005123,3.2,0.05695,0.9,13.0,0.00182,3.2,0.025475,0.2,0.0,20.2,0
35.488,606,0.4764,0.5089,10.14,,80.97,21.1,19.55,0.0719,0.0202,-0.0037,-0.0174,0.0029,0.0027,912.0,0.005141,3.2,0.056928,0.911,13.5,0.001823,3.2,0.02545,0.211,0.0,20.7,0
35.528,607,0.4713,0.5089,10.13,,80.97,20.13,19.55,0.0638,0.0202,-0.0029,-0.0179,0.0029,0.0027,913.0,0.005158,3.2,0.056901,0.922,14.0,0.001825,3.2,0.02542,0.222,0.0,17.4,0
35.554,608,0.4692,0.5089,10.13,,80.97,21.02,19.55,0.0569,0.0202,-0.0018,-0.0179,0.0028,0.0027,920.0,0.005173,3.2,0.056868,0.933,14.5,0.001827,3.2,0.025387,0.233,0.0,13.1,0
35.605,609,0.4771,0.5089,10.11,,80.97,22.61,19.55,0.0316,0.0202,0.0002,-0.0199,0.0028,0.0027,922.0,0.005187,3.2,0.056829,0.944,15.0,0.001829,3.2,0.02535,0.244,0.0,5.9,0
35.67,610,0.4955,0.5089,10.09,,80.97,22.45,19.55,0.0137,0.0202,0.0014,-0.0154,0.0028,0.0027,924.0,0.0052,3.2,0.056786,0.956,15.4,0.001829,3.2,0.02531,0.256,0.0,-0.9,0
35.722,611,0.4499,0.5089,10.08,,80.97,23.91,19.55,0.0352,0.0202,0.0039,-0.0159,0.0028,0.0027,931.0,0.005211,3.2,0.056737,0.967,15.9,0.00183,3.2,0.025267,0.267,0.0,-9.3,0
35.762,612,0.4572,0.5089,10.07,,80.97,25.53,19.55,0.0407,0.0201,0.0038,-0.0137,0.0029,0.0027,939.0,0.00522,3.2,0.056683,0.978,16.4,0.00183,3.2,0.02522,0.278,0.0,-11.0,0
35.999,613,0.4555,0.5089,10.0,,80.97,23.0,19.55,0.0322,0.0201,0.0034,-0.0165,0.0029,0.0027,935.0,0.005228,3.2,0.056624,0.989,16.9,0.001829,3.2,0.025171,0.289,0.0,-9.7,0
36.061,614,0.4575,0.5089,9.98,,80.97,23.34,19.55,0.0615,0.0201,0.0059,-0.0165,0.0029,0.0026,935.0,0.005234,3.2,0.05656,1.0,17.3,0.001828,3.2,0.025118,0.3,0.0,-17.0,0
36.099,615,0.4675,0.5089,9.97,,80.97,22.64,19.55,0.0297,0.0201,0.0028,-0.0155,0.0029,0.0026,928.0,0.005239,3.2,0.056492,1.0,17.4,0.001827,2.1,0.025062,0.3,0.0,-7.3,0
36.143,616,0.4459,0.5074,9.96,,80.97,23.29,19.55,0.0637,0.0201,0.0062,-0.0165,0.0029,0.0026,942.0,0.005242,3.2,0.05642,1.0,17.4,0.001825,2.1,0.025004,0.3,0.0,-19.1,0
36.18,617,0.4317,0.5074,9.95,,80.97,23.76,19.55,0.0597,0.0201,0.0064,-0.0148,0.0029,0.0026,946.0,0.005244,3.2,0.056343,1.0,17.4,0.001822,2.1,0.024943,0.3,0.0,-18.5,0
36.216,618,0.4281,0.5074,9.94,,80.97,22.73,19.55,0.0577,0.0201,0.0062,-0.0142,0.0029,0.0026,939.0,0.005244,3.2,0.056263,1.0,17.4,0.001819,2.1,0.024879,0.3,0.0,-18.0,0
36.339,619,0.4447,0.5074,9.91,,80.97,22.63,19.55,0.0764,0.0202,0.0073,-0.0135,0.003,0.0026,947.0,0.005242,3.2,0.056178,1.0,17.4,0.001815,2.1,0.024812,0.3,0.0,-24.1,0
36.412,620,0.4392,0.5074,9.89,,80.97,22.96,19.55,0.0464,0.0201,0.0046,-0.0146,0.003,0.0026,935.0,0.005239,3.9,0.05609,1.0,17.4,0.001811,2.1,0.024743,0.3,0.0,-14.3,0
36.452,621,0.4601,0.5074,9.88,,80.97,24.96,19.55,0.0533,0.0201,0.0049,-0.0152,0.003,0.0026,939.0,0.005235,3.9,0.055999,1.0,17.4,0.001807,2.1,0.024672,0.3,0.0,-17.2,0
36.529,622,0.4587,0.5074,9.86,,80.97,23.11,19.55,0.03,0.0201,0.0026,-0.0165,0.003,0.0026,926.0,0.005228,3.9,0.055904,1.0,17.4,0.001802,2.1,0.024598,0.3,0.0,-7.8,0
36.607,623,0.4512,0.5074,9.83,,80.97,22.67,19.55,0.0295,0.0201,0.0029,-0.0168,0.003,0.0026,922.0,0.00522,3.9,0.055805,1.0,17.4,0.001796,2.1,0.024522,0.3,0.0,-8.3,0
36.646,624,0.4446,0.5074,9.82,,80.97,21.78,19.55,0.0146,0.0201,0.0013,-0.015,0.003,0.0026,922.0,0.005211,3.9,0.055703,1.0,17.4,0.00179,2.1,0.024444,0.3,0.0,-3.7,0
36.726,625,0.43,0.5074,9.8,,80.97,21.99,19.55,0.0268,0.0201,-0.0014,-0.0147,0.003,0.0026,922.0,0.005199,3.9,0.055598,1.0,17.4,0.001784,2.1,0.024363,0.3,0.0,6.4,0
36.766,626,0.4623,0.5074,9.79,,80.97,21.53,19.55,0.0132,0.0201,-0.0013,-0.0152,0.003,0.0026,922.0,0.005186,3.9,0.05549,1.0,17.4,0.001777,2.1,0.024281,0.3,0.0,5.0,0
36.805,627,0.4474,0.5074,9.78,,80.97,22.5,19.55,0.0215,0.0201,-0.0008,-0.0149,0.003,0.0026,922.0,0.005172,3.9,0.055379,1.0,17.4,0.001769,2.1,0.024196,0.3,0.0,2.7,0
36.998,628,0.4514,0.5074,9.73,,80.97,21.71,19.55,0.0156,0.0202,-0.0017,-0.0161,0.003,0.0026,922.0,0.005156,3.9,0.055266,1.0,17.4,0.001761,2.1,0.02411,0.3,0.0,7.7,0
37.051,629,0.4588,0.5074,9.72,,80.97,21.53,19.55,0.017,0.0202,-0.0016,-0.0165,0.003,0.0026,922.0,0.005139,3.9,0.055149,1.0,17.4,0.001753,2.1,0.024022,0.3,0.0,7.3,0
37.237,630,0.4321,0.5074,9.67,,80.97,23.07,19.55,0.0151,0.0202,0.0005,-0.0127,0.003,0.0027,922.0,0.00512,3.9,0.055031,1.0,17.4,0.001744,2.1,0.023932,0.3,0.0,-0.9,0
37.392,631,0.4465,0.5074,9.63,,80.97,23.15,19.55,0.0365,0.0201,0.0031,-0.0128,0.003,0.0027,931.0,0.005099,3.9,0.054909,1.0,17.3,0.001735,2.1,0.02384,0.3,0.0,-10.7,0
37.432,632,0.4408,0.5074,9.62,,80.97,21.97,19.55,0.0066,0.0201,-0.0,-0.0127,0.003,0.0027,922.0,0.005077,3.9,0.054786,1.0,17.3,0.001725,2.0,0.023747,0.3,0.0,0.0,0
37.505,633,0.4457,0.5074,9.6,,80.97,21.48,19.55,0.0092,0.0201,0.0001,-0.0121,0.003,0.0027,922.0,0.005053,3.9,0.054661,1.0,17.3,0.001715,2.0,0.023653,0.3,0.0,0.9,0
37.597,634,0.443,0.5074,9.58,,80.97,22.68,19.55,0.0123,0.0202,-0.0004,-0.0124,0.003,0.0027,922.0,0.005028,3.9,0.054534,1.0,17.2,0.001705,2.4,0.023557,0.3,0.0,4.6,0
37.86,635,0.4625,0.5074,9.51,73.42,80.97,23.01,19.55,0.055,0.0203,-0.0032,-0.0136,0.003,0.0027,912.0,0.005002,3.9,0.054405,1.0,17.2,0.001694,2.4,0.023461,0.3,0.0,17.6,0
38.485,636,0.4751,0.5074,9.35,,80.97,22.46,19.55,0.0266,0.0203,-0.0012,-0.0167,0.003,0.0027,922.0,0.004974,3.9,0.054275,1.0,17.2,0.001683,2.4,0.023363,0.3,0.0,6.1,0
38.758,637,0.4583,0.5154,9.29,,80.97,21.94,19.55,0.0439,0.0204,-0.0035,-0.0161,0.003,0.0027,915.0,0.004945,3.9,0.054143,1.0,17.1,0.001671,2.4,0.023264,0.3,0.0,15.4,0
39.232,638,0.4499,0.5158,9.18,,80.97,21.22,19.55,0.0143,0.0205,-0.0015,-0.0146,0.003,0.0028,922.0,0.004914,3.9,0.054011,1.0,17.1,0.001659,2.4,0.023164,0.3,0.0,4.6,0
40.457,639,0.4778,0.5158,8.9,,80.97,23.67,19.55,0.0074,0.0205,-0.0011,-0.0163,0.0031,0.0028,917.0,0.004882,3.9,0.053877,1.0,17.0,0.001646,2.4,0.023064,0.3,0.0,1.4,0
40.694,640,0.4739,0.5158,8.85,,80.97,22.51,19.55,0.013,0.0205,-0.0026,-0.0165,0.0031,0.0028,919.0,0.004849,3.9,0.053743,1.0,17.0,0.001634,2.4,0.022964,0.3,0.0,5.6,0
40.759,641,0.4553,0.5158,8.83,,80.97,22.38,19.55,0.0236,0.0205,-0.0029,-0.0165,0.0031,0.0028,915.0,0.004814,3.9,0.053608,1.0,16.9,0.001621,2.4,0.022863,0.3,0.0,8.8,0
40.837,642,0.4541,0.5158,8.82,,80.97,23.02,19.55,0.0107,0.0206,-0.0007,-0.0145,0.0031,0.0028,917.0,0.004778,3.9,0.053473,1.0,16.9,0.001607,2.4,0.022762,0.3,0.0,-1.4,0
41.07,643,0.482,0.5158,8.77,,80.97,21.64,19.55,0.0191,0.0207,0.0,-0.0154,0.0031,0.0028,913.0,0.004741,3.9,0.053338,1.0,16.8,0.001593,2.4,0.02266,0.3,0.0,-5.2,0
41.229,644,0.466,0.5158,8.73,,80.97,22.64,19.55,0.0204,0.0206,0.0005,-0.0181,0.0031,0.0028,915.0,0.004703,3.9,0.053203,1.0,16.7,0.001579,2.4,0.022559,0.3,0.0,-5.6,0
41.304,645,0.4818,0.5158,8.72,,80.97,24.09,19.55,0.0207,0.0206,0.0,-0.0182,0.0031,0.0028,910.0,0.004664,3.9,0.053068,1.0,16.7,0.001565,2.4,0.022458,0.3,0.0,-4.6,0
41.578,646,0.4729,0.5158,8.66,,80.97,22.75,19.55,0.0345,0.0205,0.0006,-0.0157,0.0031,0.0028,913.0,0.004623,3.9,0.052933,1.0,16.6,0.00155,2.4,0.022357,0.3,0.0,-8.5,0
42.376,647,0.4368,0.5158,8.5,84.33,80.97,21.42,19.55,0.0215,0.0209,-0.0032,-0.0109,0.0031,0.0029,922.0,0.004582,3.9,0.052798,1.0,16.5,0.001535,2.4,0.022256,0.3,0.0,7.4,0
42.553,648,0.4325,0.5158,8.46,83.53,80.97,21.12,19.55,0.0557,0.021,-0.0058,-0.0119,0.0031,0.0029,919.0,0.004539,3.9,0.052664,1.0,16.5,0.00152,2.4,0.022155,0.3,0.0,17.2,0
42.673,649,0.4438,0.5158,8.44,87.71,80.97,20.14,19.55,0.0677,0.0211,-0.0067,-0.0117,0.0032,0.0029,919.0,0.004495,3.9,0.05253,1.0,16.4,0.001505,2.4,0.022055,0.3,0.0,21.9,0
42.951,650,0.4494,0.5158,,75.96,80.97,19.11,19.55,0.0995,0.0211,-0.0092,-0.0086,0.0032,0.0029,922.0,0.00445,3.9,0.052396,1.0,16.3,0.001489,2.4,0.021955,0.3,0.0,31.5,1
43.107,651,0.4618,0.5158,,86.98,80.97,19.75,19.55,0.0804,0.0212,-0.0072,-0.0083,0.0032,0.003,920.0,0.004405,3.9,0.052263,1.0,16.2,0.001474,2.4,0.021856,0.3,0.0,24.9,0
43.264,652,0.4683,0.5158,,73.65,80.97,19.52,19.55,0.0961,0.0212,-0.009,-0.0077,0.0032,0.003,922.0,0.004358,3.9,0.05213,1.0,16.2,0.001458,2.4,0.021758,0.3,0.0,28.3,1
43.459,653,0.4116,0.482,,74.03,80.97,19.02,19.55,0.0829,0.0215,-0.0084,-0.006,0.0033,0.0031,935.0,0.004311,3.9,0.051997,1.0,16.1,0.001442,2.4,0.02166,0.3,0.0,25.0,0
43.611,654,0.4237,0.4753,,86.09,80.97,20.64,19.55,0.0625,0.0214,-0.0061,-0.0086,0.0033,0.0031,937.0,0.004263,3.9,0.051864,1.0,16.0,0.001425,2.4,0.021563,0.3,0.0,15.9,0
43.809,655,0.4105,0.4749,,84.04,80.97,22.43,19.55,0.0351,0.0214,-0.0038,-0.0104,0.0033,0.0032,924.0,0.004214,3.9,0.051732,1.0,15.9,0.001409,2.4,0.021467,0.3,0.0,9.1,0
44.006,656,0.4438,0.47,,,80.97,23.25,19.55,0.0383,0.0214,-0.0046,-0.0129,0.0033,0.0032,922.0,0.004164,3.9,0.0516,1.0,15.8,0.001392,2.4,0.021371,0.3,0.0,11.8,0
44.165,657,0.4438,0.47,,,80.97,21.49,19.55,0.0043,0.0214,-0.0012,-0.0122,0.0033,0.0032,926.0,0.004114,3.9,0.051468,1.0,15.7,0.001375,2.4,0.021277,0.3,0.0,0.0,0
44.361,658,0.4372,0.47,,,80.97,23.49,19.55,0.0498,0.0213,-0.0055,-0.0115,0.0033,0.0032,922.0,0.004063,3.9,0.051337,1.0,15.7,0.001359,2.4,0.021183,0.3,0.0,17.6,0
44.513,659,0.4589,0.47,,79.49,80.97,23.02,19.55,0.0395,0.0213,-0.0044,-0.013,0.0033,0.0032,922.0,0.004011,3.9,0.051205,1.0,15.6,0.001342,2.4,0.02109,0.3,0.0,16.1,0
44.867,660,0.4621,0.47,,,80.97,22.39,19.55,0.013,0.0214,-0.0013,-0.0085,0.0033,0.0033,940.0,0.003959,3.9,0.051074,1.0,15.5,0.001324,2.4,0.020998,0.3,0.0,3.2,0
45.179,661,0.4166,0.47,,,80.97,22.56,19.55,0.1585,0.0214,0.0091,-0.0072,0.0033,0.0033,,0.003906,3.9,0.050942,1.0,15.4,0.001307,2.4,0.020907,0.3,0.0,-44.6,1
45.581,662,0.4628,0.47,,,80.97,20.69,19.55,0.2168,0.0214,0.012,-0.0121,0.0033,0.0033,,0.003852,3.9,0.050811,1.0,15.3,0.00129,2.4,0.020817,0.3,0.0,-72.3,1
45.725,663,0.4621,0.4606,,,80.97,21.95,19.55,0.1273,0.0214,0.0086,-0.0095,0.0033,0.0033,,0.003799,2.4,0.050679,0.989,14.8,0.001273,2.4,0.020728,0.3,0.0,-40.3,1
45.761,664,0.4603,0.4606,,,80.97,20.06,19.55,0.0869,0.0214,0.0051,-0.009,0.0033,0.0033,,0.003744,2.4,0.050547,0.978,14.2,0.001255,2.4,0.02064,0.3,0.0,-25.0,1
45.858,665,0.497,0.4711,,,80.97,21.56,19.55,0.0551,0.0209,0.003,-0.012,0.0034,0.0032,952.0,0.00369,2.4,0.050414,0.967,13.7,0.001238,2.4,0.020553,0.3,0.0,-16.0,0
45.894,666,0.4817,0.4711,,,80.97,21.61,19.55,0.0402,0.0209,0.0021,-0.0109,0.0034,0.0032,952.0,0.003635,2.4,0.050281,0.956,13.2,0.001221,2.4,0.020467,0.3,0.0,-11.3,0
45.934,667,0.4746,0.4711,,,80.97,21.67,19.55,0.0294,0.0209,0.0008,-0.013,0.0034,0.0032,952.0,0.003579,2.4,0.050147,0.944,12.6,0.001203,2.4,0.020382,0.3,0.0,-7.6,0
45.973,668,0.4442,0.4711,,,80.97,22.19,19.55,0.0193,0.0209,-0.0016,-0.0126,0.0034,0.0033,952.0,0.003524,2.4,0.050013,0.933,12.1,0.001186,2.4,0.020297,0.3,0.0,0.5,0
45.996,669,0.4315,0.4711,,,80.97,21.95,19.55,0.0273,0.0209,-0.003,-0.0111,0.0034,0.0033,952.0,0.003468,2.4,0.049878,0.922,11.6,0.001168,2.4,0.020214,0.3,0.0,6.6,0
46.038,670,0.3979,0.4673,,,80.97,22.01,19.55,0.0394,0.0209,-0.004,-0.01,0.0034,0.0033,952.0,0.003412,2.4,0.049741,0.911,11.0,0.001151,2.4,0.020131,0.3,0.0,11.6,0
46.116,671,0.414,0.4673,,66.21,80.97,21.01,19.55,0.064,0.0209,-0.0057,-0.0077,0.0034,0.0033,944.0,0.003355,2.4,0.049604,0.9,10.5,0.001133,2.4,0.020048,0.3,0.0,19.3,0
46.156,672,0.4057,0.4673,,67.01,80.97,22.63,19.55,0.0964,0.0209,-0.0084,-0.0075,0.0034,0.0033,937.0,0.003299,2.4,0.049465,0.889,10.0,0.001116,2.4,0.019967,0.3,0.0,31.6,1
46.232,673,0.4257,0.4673,,66.46,80.97,19.99,19.55,0.092,0.0209,-0.0075,-0.0077,0.0034,0.0033,935.0,0.003242,2.4,0.049325,0.878,9.4,0.001098,2.4,0.019886,0.3,0.0,28.7,1
46.324,674,0.4357,0.4673,,60.78,80.97,20.86,19.55,0.0763,0.0209,-0.0068,-0.0084,0.0034,0.0033,933.0,0.003186,2.4,0.049183,0.867,8.9,0.001081,2.4,0.019806,0.3,0.0,25.8,1
46.346,675,0.4489,0.4673,,68.92,80.97,20.5,19.55,0.0695,0.0211,-0.0063,-0.0093,0.0034,0.0033,933.0,0.003129,2.4,0.049039,0.856,8.4,0.001064,2.4,0.019726,0.3,0.0,24.9,0
46.385,676,0.4518,0.4673,,83.13,80.97,22.2,19.55,0.0829,0.0211,-0.0064,-0.0097,0.0034,0.0033,931.0,0.003073,2.4,0.048893,0.844,7.8,0.001047,2.4,0.019646,0.3,0.0,26.7,1
46.408,677,0.4628,0.4673,,74.33,80.97,20.98,19.55,0.0746,0.0211,-0.0065,-0.0095,0.0034,0.0033,926.0,0.003016,2.4,0.048746,0.833,7.3,0.00103,2.4,0.019567,0.3,0.0,26.7,1
46.424,678,0.4296,0.4673,,73.28,80.97,23.97,19.55,0.0961,0.0211,-0.0084,-0.0102,0.0034,0.0033,922.0,0.00296,2.4,0.048596,0.822,6.8,0.001012,2.4,0.019488,0.289,0.0,33.6,1
46.464,679,0.4357,0.4673,,58.88,80.97,21.09,19.55,0.0945,0.0211,-0.0077,-0.0099,0.0034,0.0033,922.0,0.002904,2.4,0.048443,0.811,6.2,0.000995,2.4,0.019409,0.278,0.0,31.3,1
46.541,680,0.4428,0.4673,,68.51,80.97,20.05,19.55,0.0908,0.0211,-0.0077,-0.0091,0.0034,0.0033,922.0,0.002848,2.4,0.048288,0.8,5.7,0.000979,2.4,0.019331,0.267,0.0,31.3,1
46.633,681,0.4538,0.4673,,64.18,80.97,21.77,19.55,0.1125,0.0211,-0.0092,-0.0107,0.0034,0.0033,920.0,0.002792,2.4,0.048129,0.789,5.2,0.000962,2.4,0.019252,0.256,0.0,38.4,1
46.673,682,0.4709,0.4673,,74.78,80.97,18.8,19.55,0.1032,0.0211,-0.0084,-0.0116,0.0034,0.0033,920.0,0.002736,2.4,0.047968,0.778,4.7,0.000945,2.4,0.019173,0.244,0.0,36.7,1
46.699,683,0.4818,0.4673,,69.08,80.97,25.17,19.55,0.1287,0.0211,-0.0097,-0.012,0.0034,0.0033,915.0,0.002681,2.4,0.047804,0.767,4.1,0.000929,2.4,0.019095,0.233,0.0,43.9,1
46.776,684,0.4813,0.4673,,74.52,80.97,18.56,19.55,0.1245,0.0211,-0.0092,-0.012,0.0034,0.0033,913.0,0.002626,2.4,0.047636,0.756,3.6,0.000912,2.4,0.019016,0.222,0.0,40.3,1
46.856,685,0.4784,0.4673,,63.92,80.97,21.41,19.55,0.1191,0.0211,-0.0086,-0.0112,0.0034,0.0033,922.0,0.002571,2.4,0.047465,0.744,3.1,0.000896,2.4,0.018936,0.211,0.0,38.6,1
46.908,686,0.4844,0.4673,,64.3,80.97,19.31,19.55,0.135,0.0211,-0.0096,-0.0109,0.0034,0.0033,919.0,0.002516,2.4,0.04729,0.733,2.6,0.00088,2.4,0.018857,0.2,0.0,44.7,1
46.989,687,0.4776,0.4673,,60.79,80.97,16.79,19.55,0.1208,0.0211,-0.0088,-0.0133,0.0034,0.0033,915.0,0.002462,2.4,0.047111,0.722,2.0,0.000864,2.4,0.018777,0.189,0.0,38.9,1
47.011,688,0.4893,0.4673,,55.31,80.97,17.75,19.55,0.1649,0.0211,-0.0118,-0.0127,0.0034,0.0033,915.0,0.002409,2.4,0.046929,0.711,1.5,0.000848,2.4,0.018697,0.178,0.0,59.0,1
47.05,689,0.4885,0.4673,,59.38,80.97,16.98,19.55,0.1597,0.0211,-0.0114,-0.0126,0.0034,0.0033,913.0,0.002356,2.4,0.046742,0.7,1.0,0.000833,2.4,0.018616,0.167,0.0,59.0,1
47.092,690,0.5103,0.4766,,57.97,80.97,16.62,19.55,0.1731,0.0211,-0.0126,-0.0112,0.0034,0.0033,913.0,0.002303,2.4,0.046551,0.689,0.5,0.000817,2.4,0.018535,0.156,0.0,63.6,1
47.215,691,0.5051,0.4766,,49.28,80.97,17.4,19.55,0.2089,0.0211,-0.013,-0.0133,0.0034,0.0033,910.0,0.002251,2.4,0.046355,0.678,0.0,0.000802,2.4,0.018453,0.144,0.0,72.0,1
47.252,692,0.4902,0.4766,,59.76,80.97,13.69,19.55,0.1993,0.0211,-0.0133,-0.0105,0.0034,0.0033,912.0,0.0022,2.4,0.046156,0.667,0.0,0.000787,2.4,0.01837,0.133,0.0,69.7,1
47.307,693,0.4814,0.4766,,59.25,80.97,15.93,19.55,0.19,0.0211,-0.0123,-0.0106,0.0034,0.0033,915.0,0.002149,2.6,0.045952,0.656,0.0,0.000772,2.3,0.018287,0.122,0.0,68.4,1
47.345,694,0.487,0.4766,,57.37,80.97,14.54,19.55,0.1895,0.0211,-0.0121,-0.0099,0.0034,0.0033,913.0,0.002099,2.6,0.045743,0.644,0.0,0.000758,2.3,0.018203,0.111,0.0,66.3,1
47.459,695,0.4805,0.4766,,57.55,80.97,14.84,19.55,0.1724,0.0211,-0.0115,-0.0105,0.0034,0.0033,908.0,0.002049,2.6,0.04553,0.633,0.0,0.000743,2.3,0.018118,0.1,0.0,59.4,1
47.5,696,0.4388,0.4766,,58.85,80.97,17.46,19.55,0.1494,0.0211,-0.0109,-0.0089,0.0034,0.0033,910.0,0.002,2.6,0.045312,0.622,0.0,0.000729,2.3,0.018033,0.089,0.0,52.3,1
47.54,697,0.4623,0.4766,,57.54,80.97,16.3,19.55,0.1379,0.0211,-0.0093,-0.0109,0.0034,0.0033,908.0,0.001952,2.6,0.045089,0.611,0.0,0.000715,2.3,0.017947,0.078,0.0,47.4,1
