t,frame_idx,ear,ear_threshold,blink_rate,smile_mm,smile_amplitude_mm,brow_mm,brow_amplitude_mm,asymmetry,asymmetry_std,gaze_dx,gaze_dy,gaze_x_std,gaze_y_std,face_distance_mm,tremor_chin_power_4_6hz,tremor_chin_dominant_hz,tremor_chin_motion_power,tremor_chin_lock_in,tremor_chin_pd_likelihood,tremor_lip_power_4_6hz,tremor_lip_dominant_hz,tremor_lip_motion_power,tremor_lip_lock_in,tremor_lip_pd_likelihood,head_yaw_deg,off_axis
26.397,477,0.4311,0.4896,27.28,,48.52,22.45,12.21,0.0193,0.0138,-0.003,-0.0124,0.0021,0.0018,869.0,9e-05,2.7,0.00486,0.0,0.0,3.6e-05,2.0,0.001919,0.011,0.0,8.7,0
26.436,478,0.4217,0.4896,27.24,,48.52,22.83,12.21,0.0243,0.0137,-0.0034,-0.0114,0.0021,0.0018,867.0,8.9e-05,2.7,0.004836,0.0,0.0,3.6e-05,2.0,0.001909,0.0,0.0,10.0,0
26.448,479,0.4413,0.4896,27.22,,48.52,25.08,12.21,0.0057,0.0138,-0.0001,-0.012,0.0021,0.0018,869.0,8.9e-05,2.7,0.00481,0.0,0.0,3.6e-05,2.0,0.001899,0.0,0.0,-0.0,0
26.487,480,0.438,0.4896,27.18,,48.52,21.94,12.21,0.0404,0.0138,-0.0041,-0.0117,0.0021,0.0018,867.0,8.9e-05,2.7,0.004784,0.0,0.0,3.6e-05,2.0,0.001888,0.0,0.0,13.1,0
26.526,481,0.4562,0.4896,27.14,,48.52,22.32,12.21,0.0127,0.0138,-0.0013,-0.013,0.0021,0.0018,863.0,8.9e-05,2.7,0.004757,0.0,0.0,3.6e-05,2.0,0.001877,0.0,0.0,3.7,0
26.554,482,0.4396,0.4896,27.11,,48.52,22.23,12.21,0.0068,0.0138,-0.0004,-0.0133,0.0021,0.0018,866.0,8.9e-05,2.7,0.004728,0.0,0.0,3.6e-05,2.0,0.001865,0.0,0.0,0.5,0
26.593,483,0.478,0.4896,27.08,,48.52,22.17,12.21,0.0194,0.0137,-0.0021,-0.0142,0.0021,0.0018,866.0,8.9e-05,2.7,0.004699,0.0,0.0,3.6e-05,2.0,0.001853,0.0,0.0,7.8,0
26.645,484,0.4725,0.4896,27.02,,48.52,21.88,12.21,0.0054,0.0138,-0.0003,-0.0134,0.0021,0.0018,869.0,8.9e-05,2.7,0.004668,0.0,0.0,3.6e-05,2.0,0.001841,0.0,0.0,0.0,0
26.712,485,0.4615,0.4913,26.95,,48.52,22.29,12.21,0.0078,0.0138,0.0003,-0.0148,0.0021,0.0018,869.0,8.9e-05,2.7,0.004636,0.0,0.0,3.6e-05,2.0,0.001828,0.0,0.0,-1.4,0
26.764,486,0.4721,0.4913,26.9,,48.52,22.69,12.21,0.0191,0.0137,0.0005,-0.0133,0.0021,0.0018,869.0,8.9e-05,2.7,0.004604,0.0,0.0,3.6e-05,2.0,0.001815,0.0,0.0,-4.2,0
26.868,487,0.4884,0.4913,26.8,,48.52,22.1,12.21,0.0339,0.0137,0.002,-0.0145,0.0021,0.0018,869.0,8.9e-05,2.7,0.004571,0.0,0.0,3.6e-05,2.0,0.001801,0.0,0.0,-9.3,0
26.951,488,0.494,0.4913,26.72,,48.52,23.02,12.21,0.0472,0.0138,0.0041,-0.0136,0.0021,0.0018,874.0,8.9e-05,2.6,0.004536,0.0,0.0,3.6e-05,2.0,0.001787,0.0,0.0,-16.3,0
26.989,489,0.4884,0.4913,26.68,,48.52,22.73,12.21,0.033,0.0138,0.0029,-0.0139,0.0021,0.0018,872.0,8.9e-05,2.6,0.004501,0.0,0.0,3.6e-05,2.0,0.001772,0.0,0.0,-11.4,0
27.109,490,0.4734,0.4913,26.56,,48.52,23.24,12.21,0.071,0.0139,0.0056,-0.0113,0.0021,0.0018,882.0,9e-05,2.6,0.004464,0.0,0.0,3.6e-05,2.0,0.001757,0.0,0.0,-22.9,0
27.148,491,0.4863,0.4913,26.52,,48.52,23.84,12.21,0.0722,0.0141,0.0052,-0.0128,0.0021,0.0018,885.0,9e-05,2.6,0.004427,0.0,0.0,3.6e-05,2.0,0.001742,0.0,0.0,-20.7,0
27.188,492,0.4911,0.4913,26.48,,48.52,23.22,12.21,0.0732,0.0143,0.0057,-0.0141,0.0021,0.0018,882.0,9e-05,2.6,0.004389,0.0,0.0,3.6e-05,2.0,0.001726,0.0,0.0,-23.1,0
27.227,493,0.4792,0.4913,26.44,,48.52,24.11,12.21,0.0674,0.0144,0.0053,-0.014,0.0021,0.0018,880.0,9e-05,2.6,0.00435,0.0,0.0,3.6e-05,2.0,0.00171,0.0,0.0,-21.1,0
27.306,494,0.4903,0.4913,26.37,,48.52,23.65,12.21,0.0632,0.0145,0.005,-0.014,0.0021,0.0018,878.0,9e-05,2.6,0.004311,0.0,0.0,3.6e-05,2.0,0.001694,0.0,0.0,-19.7,0
27.342,495,0.486,0.4913,26.33,,48.52,24.33,12.21,0.0572,0.0146,0.0044,-0.0131,0.0021,0.0018,878.0,9e-05,2.6,0.00427,0.0,0.0,3.7e-05,2.0,0.001678,0.0,0.0,-18.4,0
27.394,496,0.5135,0.4913,26.28,,48.52,25.9,12.21,0.0433,0.0146,0.0035,-0.015,0.0022,0.0018,880.0,9e-05,2.6,0.004229,0.0,0.0,3.7e-05,2.0,0.001661,0.0,0.0,-14.3,0
27.432,497,0.4979,0.4913,26.25,,48.52,24.11,12.21,0.0577,0.0147,0.0045,-0.0136,0.0022,0.0018,882.5,9e-05,2.6,0.004187,0.0,0.0,3.7e-05,2.0,0.001643,0.0,0.0,-19.5,0
27.459,498,0.4933,0.4913,26.22,,48.52,23.33,12.21,0.0501,0.0147,0.0038,-0.0143,0.0022,0.0018,882.0,9e-05,2.6,0.004144,0.0,0.0,3.7e-05,2.0,0.001626,0.0,0.0,-17.0,0
27.51,499,0.505,0.4913,26.17,,48.52,22.94,12.21,0.0497,0.0148,0.0037,-0.0138,0.0022,0.0018,880.0,9.1e-05,2.6,0.004101,0.0,0.0,3.7e-05,2.0,0.001608,0.0,0.0,-15.5,0
27.55,500,0.4985,0.4913,26.13,,48.52,22.94,12.21,0.0373,0.0148,0.0026,-0.0144,0.0022,0.0018,877.0,9.1e-05,2.6,0.004056,0.0,0.0,3.7e-05,2.0,0.00159,0.0,0.0,-12.0,0
27.616,501,0.4758,0.4913,28.24,,48.52,23.2,12.21,0.0318,0.0148,0.002,-0.015,0.0022,0.0018,869.0,9.1e-05,2.6,0.004012,0.0,0.0,3.7e-05,2.0,0.001571,0.0,0.0,-11.6,0
27.655,502,0.4743,0.4913,28.2,,48.52,23.47,12.21,0.0276,0.0147,0.002,-0.0158,0.0022,0.0018,869.0,9.1e-05,2.6,0.003966,0.0,0.0,3.7e-05,2.0,0.001553,0.0,0.0,-9.3,0
27.774,503,0.4452,0.4859,28.08,,48.52,23.57,12.21,0.0095,0.0147,-0.0007,-0.0136,0.0022,0.0018,869.0,9.1e-05,2.6,0.00392,0.0,0.0,3.7e-05,2.0,0.001534,0.0,0.0,1.4,0
27.81,504,0.4674,0.4859,28.05,,48.52,22.6,12.21,0.037,0.0147,-0.0043,-0.0148,0.0022,0.0018,864.0,9.2e-05,2.0,0.003873,0.0,0.0,3.7e-05,2.0,0.001515,0.0,0.0,13.1,0
27.824,505,0.462,0.4859,28.03,84.37,48.52,22.03,12.21,0.049,0.0148,-0.0053,-0.0145,0.0022,0.0018,858.0,9.2e-05,2.0,0.003826,0.0,0.0,3.7e-05,2.0,0.001495,0.0,0.0,17.4,0
27.852,506,0.4579,0.4859,28.0,,48.52,21.03,12.21,0.0619,0.0149,-0.0063,-0.0123,0.0022,0.0018,855.0,9.2e-05,2.0,0.003778,0.0,0.0,3.7e-05,2.0,0.001476,0.0,0.0,21.7,0
27.94,507,0.4706,0.4859,27.92,80.1,48.52,20.59,12.21,0.0766,0.0149,-0.0075,-0.0134,0.0022,0.0018,844.0,9.2e-05,2.0,0.003729,0.0,0.0,3.7e-05,2.0,0.001456,0.0,0.0,27.2,1
28.046,508,0.4675,0.4859,27.81,81.35,48.52,21.59,12.21,0.0792,0.0149,-0.0068,-0.0129,0.0022,0.0018,844.0,9.2e-05,2.0,0.00368,0.0,0.0,3.7e-05,2.4,0.001436,0.0,0.0,26.4,1
28.06,509,0.4615,0.4859,27.8,72.73,48.52,17.04,12.21,0.1097,0.0149,-0.0101,-0.0145,0.0022,0.0018,844.0,9.3e-05,2.0,0.003631,0.0,0.0,3.8e-05,2.4,0.001416,0.0,0.0,36.0,1
28.097,510,0.47,0.4859,27.76,81.9,48.52,19.33,12.21,0.0728,0.015,-0.0059,-0.0133,0.0022,0.0018,844.0,9.3e-05,2.0,0.003581,0.0,0.0,3.8e-05,2.4,0.001396,0.0,0.0,25.0,0
28.138,511,0.4854,0.4859,27.72,77.07,48.52,18.44,12.21,0.0733,0.015,-0.0061,-0.0123,0.0022,0.0018,859.0,9.3e-05,2.0,0.003531,0.0,0.0,3.8e-05,2.4,0.001376,0.0,0.0,25.7,1
28.178,512,0.4766,0.4859,27.68,74.25,48.52,17.6,12.21,0.0775,0.015,-0.0063,-0.0127,0.0022,0.0018,853.0,9.3e-05,2.0,0.00348,0.0,0.0,3.8e-05,2.4,0.001355,0.0,0.0,27.0,1
28.296,513,0.4753,0.4859,27.57,67.2,48.52,17.82,12.21,0.1025,0.015,-0.0073,-0.0156,0.0022,0.0018,844.0,9.4e-05,2.0,0.003429,0.0,0.0,3.8e-05,2.4,0.001335,0.0,0.0,32.4,1
28.32,514,0.4926,0.4859,27.54,66.13,48.52,16.7,12.23,0.1051,0.015,-0.0076,-0.0155,0.0022,0.0018,843.0,9.4e-05,2.0,0.003378,0.0,0.0,3.8e-05,2.4,0.001314,0.0,0.0,33.4,1
28.372,515,0.5052,0.4859,27.49,62.67,48.52,16.26,12.67,0.1154,0.015,-0.0088,-0.0159,0.0022,0.0018,844.0,9.4e-05,2.0,0.003327,0.0,0.0,3.8e-05,2.4,0.001293,0.0,0.0,36.8,1
28.452,516,0.482,0.4859,29.52,76.96,48.52,16.61,12.67,0.0951,0.015,-0.007,-0.0168,0.0022,0.0018,844.0,9.4e-05,2.0,0.003275,0.0,0.0,3.8e-05,2.4,0.001273,0.0,0.0,30.6,1
28.492,517,0.476,0.4859,29.48,77.59,48.52,16.81,12.67,0.1036,0.015,-0.0073,-0.0173,0.0022,0.0018,844.0,9.5e-05,2.0,0.003224,0.0,0.0,3.8e-05,2.4,0.001252,0.0,0.0,32.6,1
28.531,518,0.4786,0.4859,29.44,68.84,48.52,17.34,12.67,0.1252,0.015,-0.01,-0.0142,0.0022,0.0018,844.0,9.5e-05,2.0,0.003172,0.0,0.0,3.8e-05,2.4,0.001231,0.0,0.0,43.7,1
28.648,519,0.4662,0.4859,29.32,76.57,48.52,20.11,12.67,0.0941,0.015,-0.0083,-0.0153,0.0022,0.0018,844.0,9.5e-05,2.0,0.00312,0.0,0.0,3.8e-05,2.4,0.00121,0.0,0.0,31.9,1
28.674,520,0.4717,0.4859,29.3,73.83,48.52,19.2,12.67,0.0892,0.015,-0.0077,-0.0132,0.0022,0.0018,844.0,9.5e-05,2.0,0.003068,0.0,0.0,3.8e-05,2.4,0.00119,0.0,0.0,29.4,1
28.766,521,0.4794,0.4859,29.2,,48.52,20.37,12.67,0.0427,0.015,-0.0042,-0.0158,0.0022,0.0018,861.0,9.6e-05,2.0,0.003016,0.0,0.0,3.8e-05,2.4,0.001169,0.0,0.0,16.2,0
28.883,522,0.4868,0.4859,29.08,,48.52,22.11,12.67,0.0191,0.015,-0.0017,-0.0153,0.0022,0.0018,864.0,9.6e-05,2.0,0.002965,0.0,0.0,3.8e-05,2.4,0.001148,0.0,0.0,6.9,0
28.907,523,0.4625,0.4859,29.06,,48.52,22.08,12.67,0.013,0.015,0.0003,-0.0166,0.0022,0.0018,867.0,9.6e-05,2.0,0.002913,0.0,0.0,3.8e-05,2.4,0.001128,0.0,0.0,-1.4,0
28.947,524,0.4611,0.4859,29.02,98.25,48.52,23.15,12.67,0.0234,0.015,0.0018,-0.0143,0.0022,0.0018,869.0,9.6e-05,2.0,0.002862,0.0,0.0,3.8e-05,2.4,0.001107,0.0,0.0,-5.6,0
29.0,525,0.4705,0.4859,28.97,96.98,48.52,22.29,12.67,0.0304,0.015,0.0023,-0.0163,0.0022,0.0018,869.0,9.7e-05,2.0,0.002811,0.0,0.0,3.8e-05,2.4,0.001087,0.0,0.0,-7.5,0
29.039,526,0.4797,0.4859,28.93,86.3,48.52,21.29,12.67,0.0189,0.015,0.001,-0.0145,0.0022,0.0018,869.0,9.7e-05,2.0,0.00276,0.0,0.0,3.8e-05,2.4,0.001067,0.0,0.0,-5.6,0
29.079,527,0.4982,0.4859,28.89,88.29,48.52,21.06,12.67,0.0251,0.015,0.0014,-0.0162,0.0022,0.0018,869.0,9.7e-05,2.0,0.002709,0.0,0.0,3.8e-05,2.4,0.001047,0.0,0.0,-6.5,0
29.117,528,0.4668,0.4859,28.85,,48.52,22.06,12.67,0.009,0.015,-0.0003,-0.015,0.0022,0.0018,869.0,9.7e-05,2.0,0.002659,0.0,0.0,3.8e-05,2.4,0.001028,0.0,0.0,-0.5,0
29.197,529,0.4733,0.4859,28.77,,48.52,21.96,12.67,0.0084,0.015,0.001,-0.0146,0.0022,0.0018,869.0,9.8e-05,2.0,0.002609,0.0,0.0,3.8e-05,2.4,0.001008,0.0,0.0,-3.7,0
29.314,530,0.4802,0.4859,28.66,,48.52,21.8,12.67,0.0094,0.015,-0.0013,-0.0155,0.0022,0.0018,869.0,9.8e-05,2.0,0.00256,0.0,0.0,3.8e-05,2.4,0.000989,0.0,0.0,3.2,0
29.377,531,0.4736,0.4859,28.59,,48.52,23.05,12.67,0.007,0.015,-0.0006,-0.0155,0.0022,0.0018,867.0,9.8e-05,2.0,0.002511,0.0,0.0,3.8e-05,2.4,0.00097,0.0,0.0,1.8,0
29.415,532,0.4703,0.4859,28.56,,48.52,22.1,12.67,0.0121,0.0149,0.0,-0.0168,0.0022,0.0018,869.0,9.8e-05,2.0,0.002463,0.0,0.0,3.8e-05,2.4,0.000951,0.0,0.0,-1.4,0
29.454,533,0.4604,0.4859,28.52,,48.52,22.16,12.67,0.0108,0.0149,-0.0009,-0.0155,0.0022,0.0018,866.0,9.9e-05,2.0,0.002415,0.0,0.0,3.8e-05,2.4,0.000933,0.0,0.0,3.2,0
29.507,534,0.4559,0.4859,28.47,,48.52,21.63,12.67,0.0158,0.0149,-0.0015,-0.0146,0.0022,0.0018,864.0,9.9e-05,2.0,0.002368,0.0,0.0,3.8e-05,2.4,0.000915,0.0,0.0,6.0,0
29.546,535,0.4681,0.4859,28.43,,48.52,22.15,12.67,0.0251,0.0149,-0.003,-0.0163,0.0022,0.0018,864.0,9.9e-05,2.0,0.002322,0.0,0.0,3.8e-05,2.4,0.000897,0.0,0.0,10.0,0
29.653,536,0.4749,0.4859,28.33,,48.52,21.45,12.67,0.0263,0.0149,-0.003,-0.0148,0.0022,0.0018,863.0,9.9e-05,2.0,0.002276,0.0,0.0,3.8e-05,2.4,0.000879,0.0,0.0,10.4,0
29.664,537,0.492,0.4859,28.32,,48.52,20.88,12.67,0.0198,0.0149,-0.0027,-0.0172,0.0022,0.0018,861.0,9.9e-05,2.0,0.002231,0.0,0.0,3.8e-05,2.4,0.000862,0.0,0.0,8.4,0
29.73,538,0.5061,0.4859,28.25,,48.52,21.64,12.67,0.0489,0.0149,-0.0038,-0.0162,0.0022,0.0018,861.0,0.0001,2.0,0.002187,0.0,0.0,3.8e-05,2.4,0.000845,0.0,0.0,15.8,0
29.782,539,0.4795,0.4859,30.22,,48.52,22.71,12.67,0.0317,0.0149,-0.003,-0.0159,0.0022,0.0018,856.0,0.0001,2.0,0.002143,0.0,0.0,3.8e-05,2.4,0.000829,0.0,0.0,13.0,0
29.821,540,0.4977,0.4859,30.18,,48.52,20.8,12.67,0.0466,0.0149,-0.0044,-0.0176,0.0022,0.0018,858.0,0.0001,2.0,0.002101,0.0,0.0,3.8e-05,2.4,0.000813,0.0,0.0,16.5,0
29.86,541,0.4884,0.4859,30.14,87.94,48.52,21.56,12.67,0.0342,0.0149,-0.0037,-0.0166,0.0022,0.0018,863.0,0.0001,2.0,0.002059,0.0,0.0,3.8e-05,2.4,0.000797,0.0,0.0,12.9,0
29.937,542,0.4728,0.4859,32.07,82.96,48.52,21.23,12.67,0.0313,0.0149,-0.0031,-0.0159,0.0022,0.0018,858.0,0.0001,2.0,0.002018,0.0,0.0,3.8e-05,2.4,0.000782,0.0,0.0,11.4,0
29.975,543,0.4719,0.4859,32.03,,48.52,21.99,12.67,0.0231,0.0149,-0.0023,-0.0159,0.0022,0.0018,856.0,0.000101,2.0,0.001978,0.0,0.0,3.7e-05,2.4,0.000767,0.0,0.0,10.1,0
30.001,544,0.4921,0.4859,32.0,,48.52,21.92,12.67,0.0293,0.0149,-0.002,-0.0163,0.0022,0.0018,861.0,0.000101,2.0,0.001939,0.0,0.0,3.7e-05,2.4,0.000753,0.0,0.0,9.6,0
30.045,545,0.4905,0.4859,31.95,,48.52,21.73,12.67,0.0262,0.0149,-0.002,-0.0169,0.0022,0.0018,861.0,0.000101,2.0,0.001901,0.0,0.0,3.7e-05,2.4,0.000739,0.0,0.0,8.7,0
30.167,546,0.4661,0.4859,33.81,,48.52,22.16,12.67,0.0061,0.0149,-0.0005,-0.0149,0.0022,0.0018,866.0,0.000101,2.0,0.001864,0.0,0.0,3.7e-05,2.4,0.000726,0.0,0.0,3.2,0
30.243,547,0.4706,0.4859,33.73,91.83,48.52,22.85,12.67,0.0101,0.0149,-0.0009,-0.0168,0.0022,0.0018,864.0,0.000101,2.0,0.001828,0.0,0.0,3.7e-05,2.4,0.000713,0.0,0.0,3.2,0
30.282,548,0.4761,0.4859,33.68,79.09,45.03,21.52,12.67,0.0321,0.0149,-0.0031,-0.0158,0.0022,0.0018,856.0,0.000101,2.0,0.001794,0.0,0.0,3.7e-05,2.4,0.000701,0.0,0.0,11.9,0
30.321,549,0.4837,0.4859,33.64,84.88,40.83,22.03,12.67,0.0253,0.0148,-0.0024,-0.0166,0.0022,0.0018,856.0,0.000101,2.0,0.00176,0.0,0.0,3.7e-05,2.4,0.000689,0.0,0.0,9.2,0
30.403,550,0.4747,0.4859,33.55,74.84,40.83,21.74,12.67,0.0214,0.0147,-0.0015,-0.0166,0.0022,0.0018,852.0,0.000102,2.0,0.001727,0.0,0.0,3.7e-05,2.4,0.000677,0.0,0.0,7.4,0
30.52,551,0.4802,0.4859,33.42,88.01,37.03,22.45,12.67,0.0134,0.0147,-0.0014,-0.0152,0.0022,0.0018,856.0,0.000102,2.0,0.001696,0.0,0.0,3.7e-05,2.4,0.000666,0.0,0.0,4.6,0
30.558,552,0.4801,0.4859,33.38,88.41,37.03,21.04,12.67,0.0441,0.0147,-0.0037,-0.0171,0.0023,0.0018,859.0,0.000102,2.0,0.001665,0.0,0.0,3.6e-05,2.4,0.000656,0.0,0.0,14.7,0
30.599,553,0.4752,0.4859,33.33,63.8,37.03,22.09,12.67,0.0246,0.0147,-0.0027,-0.0171,0.0023,0.0018,859.0,0.000102,2.0,0.001636,0.0,0.0,3.6e-05,2.4,0.000646,0.0,0.0,9.8,0
30.712,554,0.4875,0.4859,33.21,,37.03,20.51,12.67,0.0248,0.0147,-0.0015,-0.0162,0.0023,0.0017,869.0,0.000102,2.0,0.001608,0.0,0.0,3.6e-05,2.4,0.000636,0.0,0.0,3.2,0
30.792,555,0.4679,0.4859,33.13,,37.03,21.39,12.67,0.0209,0.0147,-0.0022,-0.0176,0.0023,0.0017,863.0,0.000102,2.0,0.001582,0.0,0.0,3.6e-05,2.4,0.000627,0.0,0.0,6.9,0
30.842,556,0.4944,0.4859,33.07,,37.03,21.19,12.67,0.0513,0.0147,-0.0049,-0.0149,0.0023,0.0017,861.0,0.000102,2.0,0.001556,0.0,0.0,3.6e-05,2.4,0.000619,0.0,0.0,17.8,0
30.95,557,0.4733,0.4859,32.96,92.15,37.03,22.75,12.67,0.0463,0.0147,-0.0043,-0.0154,0.0023,0.0017,859.0,0.000102,2.0,0.001532,0.0,0.0,3.6e-05,2.4,0.000611,0.0,0.0,16.0,0
31.024,558,0.4724,0.4859,32.88,,37.03,21.62,12.67,0.0203,0.0147,-0.0022,-0.0161,0.0023,0.0016,864.0,0.000102,2.0,0.001509,0.0,0.0,3.6e-05,2.4,0.000604,0.0,0.0,5.9,0
31.105,559,0.4738,0.4859,32.79,,37.03,20.91,12.67,0.0266,0.0148,-0.0032,-0.0165,0.0023,0.0016,856.0,0.000102,2.0,0.001487,0.0,0.0,3.5e-05,2.4,0.000597,0.0,0.0,10.5,0
31.145,560,0.4788,0.4859,32.75,,37.03,20.48,12.67,0.018,0.0148,-0.0024,-0.0154,0.0023,0.0016,859.0,0.000102,2.0,0.001467,0.0,0.0,3.5e-05,2.4,0.000591,0.0,0.0,6.4,0
31.183,561,0.4589,0.4859,32.71,,37.03,23.21,12.67,0.0126,0.0148,0.0009,-0.0174,0.0023,0.0016,858.0,0.000102,2.0,0.001448,0.0,0.0,3.5e-05,2.4,0.000585,0.0,0.0,-3.7,0
31.379,562,0.4271,0.4859,32.51,,37.03,24.51,12.67,0.0541,0.0148,0.0046,-0.0134,0.0023,0.0016,870.0,0.000102,2.0,0.00143,0.0,0.0,3.5e-05,2.4,0.00058,0.0,0.0,-17.6,0
31.412,563,0.4462,0.4859,32.47,,37.03,24.2,12.67,0.0551,0.0149,0.0042,-0.0114,0.0023,0.0016,869.0,0.000102,2.0,0.001413,0.0,0.0,3.5e-05,2.4,0.000575,0.0,0.0,-17.1,0
31.453,564,0.4503,0.4859,32.43,,37.03,24.04,12.67,0.068,0.015,0.0057,-0.0115,0.0023,0.0016,870.0,0.000102,2.0,0.001398,0.0,0.0,3.5e-05,2.4,0.000571,0.0,0.0,-21.2,0
31.492,565,0.4775,0.4859,32.39,,37.03,23.75,12.67,0.0611,0.0151,0.0046,-0.014,0.0023,0.0016,874.0,0.000102,2.0,0.001384,0.0,0.0,3.4e-05,2.4,0.000568,0.0,0.0,-19.3,0
31.504,566,0.4676,0.4859,32.38,,37.03,23.73,12.67,0.0795,0.0153,0.0062,-0.0145,0.0023,0.0016,878.0,0.000102,2.0,0.001371,0.0,0.0,3.4e-05,2.4,0.000564,0.0,0.0,-23.7,0
31.609,567,0.4816,0.4859,32.27,,37.03,23.05,12.67,0.0586,0.0153,0.0042,-0.0139,0.0023,0.0015,882.0,0.000102,2.0,0.001359,0.0,0.0,3.4e-05,2.4,0.000562,0.0,0.0,-17.6,0
31.648,568,0.4704,0.4859,32.23,,37.03,22.77,12.67,0.055,0.0154,0.0036,-0.0154,0.0023,0.0015,875.0,0.000102,2.0,0.001349,0.0,0.0,3.4e-05,2.4,0.00056,0.0,0.0,-15.1,0
31.747,569,0.4722,0.4859,32.13,,37.03,25.07,12.67,0.0778,0.0156,0.0061,-0.0151,0.0024,0.0015,891.0,0.000102,2.0,0.00134,0.0,0.0,3.4e-05,2.4,0.000558,0.0,0.0,-23.8,0
31.891,570,0.4944,0.4859,31.98,,37.03,23.37,12.67,0.0739,0.0158,0.0052,-0.0151,0.0024,0.0015,882.0,0.000102,2.0,0.001332,0.0,0.0,3.3e-05,2.4,0.000557,0.0,0.0,-20.9,0
31.969,571,0.5054,0.4859,31.91,,37.03,23.73,12.67,0.0744,0.016,0.0046,-0.015,0.0024,0.0015,882.0,0.000102,2.0,0.001326,0.0,0.0,3.3e-05,2.4,0.000557,0.0,0.0,-20.9,0
32.006,572,0.5242,0.4934,31.87,,37.03,24.48,12.67,0.0806,0.016,0.006,-0.0174,0.0024,0.0015,883.0,0.000102,2.0,0.00132,0.0,0.0,3.3e-05,2.4,0.000557,0.0,0.0,-25.7,1
32.1,573,0.5166,0.4934,31.78,,37.03,22.54,12.67,0.0611,0.0161,0.0037,-0.0176,0.0024,0.0015,874.0,0.000102,2.0,0.001316,0.0,0.0,3.3e-05,2.4,0.000557,0.0,0.0,-17.6,0
32.125,574,0.5216,0.4934,31.75,,37.03,21.86,12.67,0.0576,0.0161,0.0035,-0.0175,0.0024,0.0015,874.0,0.000102,2.0,0.001313,0.0,0.0,3.3e-05,2.4,0.000558,0.0,0.0,-17.6,0
32.204,575,0.5032,0.4934,31.67,,37.03,22.35,12.67,0.0361,0.0161,0.0022,-0.0152,0.0024,0.0015,869.0,0.000102,2.0,0.001312,0.0,0.0,3.3e-05,2.4,0.000559,0.0,0.0,-12.0,0
32.296,576,0.502,0.4934,31.58,,37.03,23.21,12.67,0.0648,0.0163,0.0039,-0.0158,0.0024,0.0015,869.0,0.000102,2.0,0.001311,0.0,0.0,3.2e-05,2.4,0.000561,0.0,0.0,-20.5,0
32.32,577,0.4673,0.4934,33.42,,37.03,23.28,12.67,0.082,0.0163,0.006,-0.0155,0.0024,0.0015,869.0,0.000102,2.0,0.001311,0.0,0.0,3.2e-05,2.4,0.000563,0.0,0.0,-27.7,1
32.36,578,0.4816,0.4934,33.37,,37.03,23.36,12.67,0.0871,0.0163,0.0055,-0.0172,0.0024,0.0015,869.0,0.000102,2.0,0.001313,0.0,0.0,3.2e-05,2.4,0.000566,0.0,0.0,-26.9,1
32.399,579,0.4817,0.4934,33.33,,37.03,24.17,12.67,0.0898,0.0163,0.0055,-0.0184,0.0024,0.0015,869.0,0.000102,2.0,0.001316,0.0,0.0,3.2e-05,2.4,0.000569,0.0,0.0,-27.3,1
32.48,580,0.4726,0.4934,33.25,,37.03,24.69,12.67,0.0876,0.0163,0.0056,-0.0177,0.0024,0.0015,866.0,0.000102,2.0,0.001319,0.0,0.0,3.2e-05,2.4,0.000573,0.0,0.0,-26.7,1
32.531,581,0.4902,0.4934,33.2,,37.03,23.05,12.67,0.0649,0.0164,0.004,-0.0184,0.0024,0.0015,861.0,0.000102,2.0,0.001324,0.0,0.0,3.1e-05,2.4,0.000577,0.0,0.0,-20.2,0
32.559,582,0.4933,0.4934,33.17,,37.03,24.9,12.67,0.0454,0.0164,0.0023,-0.0189,0.0024,0.0015,856.0,0.000102,2.0,0.00133,0.0,0.0,3.1e-05,2.4,0.000581,0.0,0.0,-13.1,0
32.595,583,0.5061,0.4934,33.13,,37.03,22.91,12.67,0.0151,0.0164,-0.0012,-0.0196,0.0024,0.0016,853.0,0.000102,2.0,0.001337,0.0,0.0,3.1e-05,2.4,0.000586,0.0,0.0,-1.4,0
32.674,584,0.4802,0.4934,33.05,,37.03,23.33,12.67,0.0119,0.0164,-0.0022,-0.0193,0.0024,0.0016,850.0,0.000102,2.0,0.001344,0.0,0.0,3.1e-05,2.4,0.000591,0.0,0.0,2.7,0
32.751,585,0.4858,0.4934,32.98,,37.03,22.3,12.67,0.0359,0.0164,-0.0044,-0.0194,0.0024,0.0016,843.0,0.000101,2.0,0.001353,0.0,0.0,3.1e-05,2.4,0.000596,0.0,0.0,14.3,0
32.831,586,0.4681,0.4934,32.9,,37.03,23.99,12.67,0.0345,0.0164,-0.0042,-0.0166,0.0024,0.0016,844.0,0.000101,2.0,0.001362,0.0,0.0,3.1e-05,2.4,0.000602,0.0,0.0,12.6,0
32.871,587,0.4859,0.4934,32.86,,37.03,22.29,12.67,0.0361,0.0164,-0.0036,-0.0172,0.0024,0.0016,844.0,0.000101,2.0,0.001373,0.0,0.0,3e-05,2.4,0.000608,0.0,0.0,12.2,0
32.909,588,0.4922,0.4934,32.82,,37.03,22.58,12.67,0.0516,0.0165,-0.0059,-0.0182,0.0024,0.0016,843.0,0.000101,2.0,0.001384,0.0,0.0,3e-05,2.4,0.000615,0.0,0.0,17.2,0
